,Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1,OT,Attend.,game_type,game_name
287,2016-03-16,10:30 pm,New York Knicks,85,Golden State Warriors,121,0,19596,regular_season,New York Knicks at Golden State Warriors
285,2016-03-16,7:00 pm,Dallas Mavericks,98,Cleveland Cavaliers,99,0,20562,regular_season,Dallas Mavericks at Cleveland Cavaliers
296,2016-03-17,8:00 pm,Memphis Grizzlies,86,Milwaukee Bucks,96,0,11740,regular_season,Memphis Grizzlies at Milwaukee Bucks
292,2016-03-17,8:00 pm,Denver Nuggets,98,Atlanta Hawks,116,0,14383,regular_season,Denver Nuggets at Atlanta Hawks
293,2016-03-17,8:00 pm,Brooklyn Nets,102,Chicago Bulls,118,0,21513,regular_season,Brooklyn Nets at Chicago Bulls
294,2016-03-17,7:00 pm,Toronto Raptors,101,Indiana Pacers,94,1,15104,regular_season,Toronto Raptors at Indiana Pacers
295,2016-03-17,7:30 pm,Charlotte Hornets,109,Miami Heat,106,0,19848,regular_season,Charlotte Hornets at Miami Heat
297,2016-03-17,7:00 pm,Washington Wizards,99,Philadelphia 76ers,94,0,10521,regular_season,Washington Wizards at Philadelphia 76ers
299,2016-03-17,9:00 pm,Phoenix Suns,69,Utah Jazz,103,0,18784,regular_season,Phoenix Suns at Utah Jazz
298,2016-03-17,8:30 pm,Portland Trail Blazers,110,San Antonio Spurs,118,0,18418,regular_season,Portland Trail Blazers at San Antonio Spurs
300,2016-03-18,8:30 pm,Golden State Warriors,130,Dallas Mavericks,112,0,20515,regular_season,Golden State Warriors at Dallas Mavericks
301,2016-03-18,7:30 pm,Sacramento Kings,108,Detroit Pistons,115,0,15982,regular_season,Sacramento Kings at Detroit Pistons
302,2016-03-18,8:00 pm,Minnesota Timberwolves,111,Houston Rockets,116,0,18142,regular_season,Minnesota Timberwolves at Houston Rockets
303,2016-03-18,10:30 pm,Phoenix Suns,95,Los Angeles Lakers,90,0,18997,regular_season,Phoenix Suns at Los Angeles Lakers
304,2016-03-18,8:00 pm,Portland Trail Blazers,117,New Orleans Pelicans,112,0,17263,regular_season,Portland Trail Blazers at New Orleans Pelicans
305,2016-03-18,7:00 pm,Cleveland Cavaliers,109,Orlando Magic,103,0,18046,regular_season,Cleveland Cavaliers at Orlando Magic
306,2016-03-18,7:00 pm,Oklahoma City Thunder,111,Philadelphia 76ers,97,0,20388,regular_season,Oklahoma City Thunder at Philadelphia 76ers
307,2016-03-18,7:30 pm,Boston Celtics,91,Toronto Raptors,105,0,19800,regular_season,Boston Celtics at Toronto Raptors
316,2016-03-19,7:00 pm,New York Knicks,89,Washington Wizards,99,0,20356,regular_season,New York Knicks at Washington Wizards
315,2016-03-19,8:30 pm,Golden State Warriors,79,San Antonio Spurs,87,0,18825,regular_season,Golden State Warriors at San Antonio Spurs
314,2016-03-19,7:30 pm,Cleveland Cavaliers,101,Miami Heat,122,0,19737,regular_season,Cleveland Cavaliers at Miami Heat
313,2016-03-19,8:00 pm,Los Angeles Clippers,102,Memphis Grizzlies,113,0,18119,regular_season,Los Angeles Clippers at Memphis Grizzlies
309,2016-03-19,8:00 pm,Utah Jazz,85,Chicago Bulls,92,0,21856,regular_season,Utah Jazz at Chicago Bulls
311,2016-03-19,7:00 pm,Brooklyn Nets,103,Detroit Pistons,115,0,17559,regular_season,Brooklyn Nets at Detroit Pistons
310,2016-03-19,6:00 pm,Denver Nuggets,101,Charlotte Hornets,93,0,19271,regular_season,Denver Nuggets at Charlotte Hornets
308,2016-03-19,7:30 pm,Houston Rockets,97,Atlanta Hawks,109,0,18067,regular_season,Houston Rockets at Atlanta Hawks
312,2016-03-19,7:00 pm,Oklahoma City Thunder,115,Indiana Pacers,111,0,18165,regular_season,Oklahoma City Thunder at Indiana Pacers
322,2016-03-20,4:30 pm,Orlando Magic,100,Toronto Raptors,105,0,19800,regular_season,Orlando Magic at Toronto Raptors
321,2016-03-20,6:00 pm,Boston Celtics,120,Philadelphia 76ers,105,0,15103,regular_season,Boston Celtics at Philadelphia 76ers
320,2016-03-20,7:30 pm,Sacramento Kings,88,New York Knicks,80,0,19812,regular_season,Sacramento Kings at New York Knicks
319,2016-03-20,6:00 pm,Los Angeles Clippers,105,New Orleans Pelicans,109,0,17407,regular_season,Los Angeles Clippers at New Orleans Pelicans
318,2016-03-20,7:00 pm,Utah Jazz,94,Milwaukee Bucks,85,0,14124,regular_season,Utah Jazz at Milwaukee Bucks
317,2016-03-20,4:00 pm,Portland Trail Blazers,120,Dallas Mavericks,132,1,20351,regular_season,Portland Trail Blazers at Dallas Mavericks
330,2016-03-21,8:00 pm,Golden State Warriors,109,Minnesota Timberwolves,104,0,19452,regular_season,Golden State Warriors at Minnesota Timberwolves
329,2016-03-21,7:00 pm,Philadelphia 76ers,75,Indiana Pacers,91,0,16155,regular_season,Philadelphia 76ers at Indiana Pacers
328,2016-03-21,7:30 pm,Milwaukee Bucks,91,Detroit Pistons,92,0,13577,regular_season,Milwaukee Bucks at Detroit Pistons
331,2016-03-21,10:00 pm,Memphis Grizzlies,103,Phoenix Suns,97,0,15868,regular_season,Memphis Grizzlies at Phoenix Suns
326,2016-03-21,7:00 pm,San Antonio Spurs,88,Charlotte Hornets,91,0,18260,regular_season,San Antonio Spurs at Charlotte Hornets
325,2016-03-21,8:00 pm,Sacramento Kings,102,Chicago Bulls,109,0,21531,regular_season,Sacramento Kings at Chicago Bulls
324,2016-03-21,7:30 pm,Orlando Magic,96,Boston Celtics,107,0,18624,regular_season,Orlando Magic at Boston Celtics
323,2016-03-21,8:00 pm,Washington Wizards,117,Atlanta Hawks,102,0,15729,regular_season,Washington Wizards at Atlanta Hawks
327,2016-03-21,7:00 pm,Denver Nuggets,91,Cleveland Cavaliers,124,0,20562,regular_season,Denver Nuggets at Cleveland Cavaliers
332,2016-03-22,7:30 pm,Charlotte Hornets,105,Brooklyn Nets,100,0,15739,regular_season,Charlotte Hornets at Brooklyn Nets
333,2016-03-22,10:30 pm,Memphis Grizzlies,100,Los Angeles Lakers,107,0,18997,regular_season,Memphis Grizzlies at Los Angeles Lakers
334,2016-03-22,8:00 pm,Miami Heat,113,New Orleans Pelicans,99,0,16867,regular_season,Miami Heat at New Orleans Pelicans
335,2016-03-22,8:00 pm,Houston Rockets,107,Oklahoma City Thunder,111,0,18203,regular_season,Houston Rockets at Oklahoma City Thunder
344,2016-03-23,10:00 pm,Los Angeles Lakers,107,Phoenix Suns,119,0,18191,regular_season,Los Angeles Lakers at Phoenix Suns
347,2016-03-23,7:00 pm,Atlanta Hawks,122,Washington Wizards,101,0,18807,regular_season,Atlanta Hawks at Washington Wizards
346,2016-03-23,8:30 pm,Miami Heat,88,San Antonio Spurs,112,0,18418,regular_season,Miami Heat at San Antonio Spurs
345,2016-03-23,10:00 pm,Dallas Mavericks,103,Portland Trail Blazers,109,0,19819,regular_season,Dallas Mavericks at Portland Trail Blazers
343,2016-03-23,8:00 pm,Sacramento Kings,104,Minnesota Timberwolves,113,0,12151,regular_season,Sacramento Kings at Minnesota Timberwolves
336,2016-03-23,7:30 pm,Toronto Raptors,79,Boston Celtics,91,0,18624,regular_season,Toronto Raptors at Boston Celtics
341,2016-03-23,10:30 pm,Los Angeles Clippers,98,Golden State Warriors,114,0,19596,regular_season,Los Angeles Clippers at Golden State Warriors
340,2016-03-23,7:30 pm,Orlando Magic,102,Detroit Pistons,118,0,16609,regular_season,Orlando Magic at Detroit Pistons
339,2016-03-23,9:00 pm,Philadelphia 76ers,103,Denver Nuggets,104,0,10684,regular_season,Philadelphia 76ers at Denver Nuggets
338,2016-03-23,7:00 pm,Milwaukee Bucks,104,Cleveland Cavaliers,113,0,20562,regular_season,Milwaukee Bucks at Cleveland Cavaliers
337,2016-03-23,8:00 pm,New York Knicks,115,Chicago Bulls,107,0,21788,regular_season,New York Knicks at Chicago Bulls
342,2016-03-23,8:00 pm,Utah Jazz,89,Houston Rockets,87,0,18151,regular_season,Utah Jazz at Houston Rockets
348,2016-03-24,7:30 pm,Cleveland Cavaliers,95,Brooklyn Nets,104,0,17732,regular_season,Cleveland Cavaliers at Brooklyn Nets
349,2016-03-24,7:00 pm,New Orleans Pelicans,84,Indiana Pacers,92,0,17517,regular_season,New Orleans Pelicans at Indiana Pacers
350,2016-03-24,10:30 pm,Portland Trail Blazers,94,Los Angeles Clippers,96,0,19359,regular_season,Portland Trail Blazers at Los Angeles Clippers
351,2016-03-24,7:30 pm,Chicago Bulls,94,New York Knicks,106,0,19812,regular_season,Chicago Bulls at New York Knicks
352,2016-03-24,8:00 pm,Utah Jazz,91,Oklahoma City Thunder,113,0,18203,regular_season,Utah Jazz at Oklahoma City Thunder
361,2016-03-25,7:00 pm,Minnesota Timberwolves,132,Washington Wizards,129,0,20356,regular_season,Minnesota Timberwolves at Washington Wizards
360,2016-03-25,8:30 pm,Memphis Grizzlies,104,San Antonio Spurs,110,0,18418,regular_season,Memphis Grizzlies at San Antonio Spurs
359,2016-03-25,10:00 pm,Phoenix Suns,94,Sacramento Kings,116,0,17317,regular_season,Phoenix Suns at Sacramento Kings
358,2016-03-25,8:00 pm,Orlando Magic,97,Miami Heat,108,0,19918,regular_season,Orlando Magic at Miami Heat
356,2016-03-25,8:00 pm,Toronto Raptors,109,Houston Rockets,112,0,18230,regular_season,Toronto Raptors at Houston Rockets
355,2016-03-25,10:30 pm,Dallas Mavericks,120,Golden State Warriors,128,0,19596,regular_season,Dallas Mavericks at Golden State Warriors
354,2016-03-25,7:30 pm,Charlotte Hornets,105,Detroit Pistons,112,0,17209,regular_season,Charlotte Hornets at Detroit Pistons
353,2016-03-25,8:00 pm,Milwaukee Bucks,90,Atlanta Hawks,101,0,17070,regular_season,Milwaukee Bucks at Atlanta Hawks
357,2016-03-25,10:30 pm,Denver Nuggets,116,Los Angeles Lakers,105,0,18997,regular_season,Denver Nuggets at Los Angeles Lakers
362,2016-03-26,6:00 pm,Indiana Pacers,110,Brooklyn Nets,120,0,16625,regular_season,Indiana Pacers at Brooklyn Nets
363,2016-03-26,7:30 pm,Atlanta Hawks,112,Detroit Pistons,95,0,17857,regular_season,Atlanta Hawks at Detroit Pistons
364,2016-03-26,8:30 pm,Charlotte Hornets,115,Milwaukee Bucks,91,0,15544,regular_season,Charlotte Hornets at Milwaukee Bucks
365,2016-03-26,8:00 pm,Utah Jazz,93,Minnesota Timberwolves,84,0,14694,regular_season,Utah Jazz at Minnesota Timberwolves
366,2016-03-26,7:00 pm,Toronto Raptors,115,New Orleans Pelicans,91,0,17009,regular_season,Toronto Raptors at New Orleans Pelicans
367,2016-03-26,7:30 pm,Cleveland Cavaliers,107,New York Knicks,93,0,19812,regular_season,Cleveland Cavaliers at New York Knicks
368,2016-03-26,8:00 pm,San Antonio Spurs,92,Oklahoma City Thunder,111,0,18203,regular_season,San Antonio Spurs at Oklahoma City Thunder
369,2016-03-26,7:00 pm,Chicago Bulls,89,Orlando Magic,111,0,18846,regular_season,Chicago Bulls at Orlando Magic
370,2016-03-26,10:00 pm,Boston Celtics,102,Phoenix Suns,99,0,18055,regular_season,Boston Celtics at Phoenix Suns
371,2016-03-26,10:00 pm,Philadelphia 76ers,105,Portland Trail Blazers,108,0,19506,regular_season,Philadelphia 76ers at Portland Trail Blazers
376,2016-03-27,6:00 pm,Dallas Mavericks,111,Sacramento Kings,133,0,17147,regular_season,Dallas Mavericks at Sacramento Kings
372,2016-03-27,8:00 pm,Philadelphia 76ers,105,Golden State Warriors,117,0,19596,regular_season,Philadelphia 76ers at Golden State Warriors
374,2016-03-27,3:30 pm,Denver Nuggets,90,Los Angeles Clippers,105,0,19060,regular_season,Denver Nuggets at Los Angeles Clippers
375,2016-03-27,9:30 pm,Washington Wizards,101,Los Angeles Lakers,88,0,18997,regular_season,Washington Wizards at Los Angeles Lakers
373,2016-03-27,6:00 pm,Houston Rockets,101,Indiana Pacers,104,0,17165,regular_season,Houston Rockets at Indiana Pacers
379,2016-03-28,10:30 pm,Boston Celtics,90,Los Angeles Clippers,114,0,19258,regular_season,Boston Celtics at Los Angeles Clippers
380,2016-03-28,8:00 pm,San Antonio Spurs,101,Memphis Grizzlies,87,0,17133,regular_season,San Antonio Spurs at Memphis Grizzlies
381,2016-03-28,7:30 pm,Brooklyn Nets,99,Miami Heat,110,0,20003,regular_season,Brooklyn Nets at Miami Heat
382,2016-03-28,8:00 pm,Phoenix Suns,116,Minnesota Timberwolves,121,0,11141,regular_season,Phoenix Suns at Minnesota Timberwolves
383,2016-03-28,8:00 pm,New York Knicks,91,New Orleans Pelicans,99,0,17000,regular_season,New York Knicks at New Orleans Pelicans
384,2016-03-28,10:00 pm,Sacramento Kings,93,Portland Trail Blazers,105,0,19393,regular_season,Sacramento Kings at Portland Trail Blazers
385,2016-03-28,7:30 pm,Oklahoma City Thunder,119,Toronto Raptors,100,0,19800,regular_season,Oklahoma City Thunder at Toronto Raptors
386,2016-03-28,9:00 pm,Los Angeles Lakers,75,Utah Jazz,123,0,19911,regular_season,Los Angeles Lakers at Utah Jazz
377,2016-03-28,8:00 pm,Atlanta Hawks,102,Chicago Bulls,100,0,21761,regular_season,Atlanta Hawks at Chicago Bulls
378,2016-03-28,9:00 pm,Dallas Mavericks,97,Denver Nuggets,88,0,14844,regular_season,Dallas Mavericks at Denver Nuggets
392,2016-03-29,7:00 pm,Charlotte Hornets,100,Philadelphia 76ers,85,0,14486,regular_season,Charlotte Hornets at Philadelphia 76ers
391,2016-03-29,7:00 pm,Brooklyn Nets,105,Orlando Magic,139,0,17536,regular_season,Brooklyn Nets at Orlando Magic
388,2016-03-29,7:30 pm,Oklahoma City Thunder,82,Detroit Pistons,88,0,18201,regular_season,Oklahoma City Thunder at Detroit Pistons
389,2016-03-29,10:30 pm,Washington Wizards,94,Golden State Warriors,102,0,19596,regular_season,Washington Wizards at Golden State Warriors
387,2016-03-29,8:00 pm,Houston Rockets,106,Cleveland Cavaliers,100,0,20562,regular_season,Houston Rockets at Cleveland Cavaliers
390,2016-03-29,7:00 pm,Chicago Bulls,98,Indiana Pacers,96,0,17050,regular_season,Chicago Bulls at Indiana Pacers
401,2016-03-30,9:00 pm,Golden State Warriors,103,Utah Jazz,96,1,19911,regular_season,Golden State Warriors at Utah Jazz
400,2016-03-30,7:30 pm,Atlanta Hawks,97,Toronto Raptors,105,0,19800,regular_season,Atlanta Hawks at Toronto Raptors
399,2016-03-30,8:30 pm,New Orleans Pelicans,92,San Antonio Spurs,100,0,18418,regular_season,New Orleans Pelicans at San Antonio Spurs
396,2016-03-30,8:00 pm,Phoenix Suns,94,Milwaukee Bucks,105,0,15733,regular_season,Phoenix Suns at Milwaukee Bucks
397,2016-03-30,8:00 pm,Los Angeles Clippers,99,Minnesota Timberwolves,79,0,12252,regular_season,Los Angeles Clippers at Minnesota Timberwolves
395,2016-03-30,8:00 pm,Denver Nuggets,109,Memphis Grizzlies,105,0,16401,regular_season,Denver Nuggets at Memphis Grizzlies
394,2016-03-30,10:30 pm,Miami Heat,100,Los Angeles Lakers,102,1,18997,regular_season,Miami Heat at Los Angeles Lakers
393,2016-03-30,8:30 pm,New York Knicks,89,Dallas Mavericks,91,0,20435,regular_season,New York Knicks at Dallas Mavericks
398,2016-03-30,10:00 pm,Washington Wizards,111,Sacramento Kings,120,0,17185,regular_season,Washington Wizards at Sacramento Kings
402,2016-03-31,7:00 pm,Brooklyn Nets,87,Cleveland Cavaliers,107,0,20562,regular_season,Brooklyn Nets at Cleveland Cavaliers
403,2016-03-31,7:00 pm,Chicago Bulls,103,Houston Rockets,100,0,18244,regular_season,Chicago Bulls at Houston Rockets
404,2016-03-31,7:00 pm,Orlando Magic,114,Indiana Pacers,94,0,17234,regular_season,Orlando Magic at Indiana Pacers
405,2016-03-31,8:00 pm,Denver Nuggets,95,New Orleans Pelicans,101,0,16269,regular_season,Denver Nuggets at New Orleans Pelicans
406,2016-03-31,9:30 pm,Los Angeles Clippers,117,Oklahoma City Thunder,119,0,18203,regular_season,Los Angeles Clippers at Oklahoma City Thunder
407,2016-03-31,10:00 pm,Boston Celtics,109,Portland Trail Blazers,116,0,19393,regular_season,Boston Celtics at Portland Trail Blazers
690,2016-04-01,9:00 pm,Minnesota Timberwolves,85,Utah Jazz,98,0,19911,regular_season,Minnesota Timberwolves at Utah Jazz
689,2016-04-01,10:00 pm,Miami Heat,112,Sacramento Kings,106,0,17317,regular_season,Miami Heat at Sacramento Kings
688,2016-04-01,10:30 pm,Washington Wizards,106,Phoenix Suns,99,0,17345,regular_season,Washington Wizards at Phoenix Suns
687,2016-04-01,7:30 pm,Brooklyn Nets,91,New York Knicks,105,0,19812,regular_season,Brooklyn Nets at New York Knicks
685,2016-04-01,8:00 pm,Toronto Raptors,99,Memphis Grizzlies,95,0,17077,regular_season,Toronto Raptors at Memphis Grizzlies
683,2016-04-01,7:30 pm,Dallas Mavericks,98,Detroit Pistons,89,0,19031,regular_season,Dallas Mavericks at Detroit Pistons
686,2016-04-01,8:00 pm,Orlando Magic,110,Milwaukee Bucks,113,0,16268,regular_season,Orlando Magic at Milwaukee Bucks
684,2016-04-01,10:30 pm,Boston Celtics,109,Golden State Warriors,106,0,19596,regular_season,Boston Celtics at Golden State Warriors
681,2016-04-01,8:00 pm,Cleveland Cavaliers,110,Atlanta Hawks,108,1,19427,regular_season,Cleveland Cavaliers at Atlanta Hawks
682,2016-04-01,7:00 pm,Philadelphia 76ers,91,Charlotte Hornets,100,0,19244,regular_season,Philadelphia 76ers at Charlotte Hornets
691,2016-04-02,8:00 pm,Detroit Pistons,94,Chicago Bulls,90,0,22197,regular_season,Detroit Pistons at Chicago Bulls
692,2016-04-02,9:00 pm,Sacramento Kings,115,Denver Nuggets,106,0,15607,regular_season,Sacramento Kings at Denver Nuggets
693,2016-04-02,7:30 pm,Indiana Pacers,115,Philadelphia 76ers,102,0,19213,regular_season,Indiana Pacers at Philadelphia 76ers
694,2016-04-02,10:00 pm,Miami Heat,93,Portland Trail Blazers,110,0,19633,regular_season,Miami Heat at Portland Trail Blazers
695,2016-04-02,8:30 pm,Toronto Raptors,95,San Antonio Spurs,102,0,18418,regular_season,Toronto Raptors at San Antonio Spurs
706,2016-04-03,6:00 pm,Utah Jazz,101,Phoenix Suns,86,0,17279,regular_season,Utah Jazz at Phoenix Suns
704,2016-04-03,7:30 pm,Indiana Pacers,92,New York Knicks,87,0,19812,regular_season,Indiana Pacers at New York Knicks
702,2016-04-03,7:00 pm,Chicago Bulls,102,Milwaukee Bucks,98,0,15768,regular_season,Chicago Bulls at Milwaukee Bucks
705,2016-04-03,6:00 pm,Memphis Grizzlies,107,Orlando Magic,119,0,17741,regular_season,Memphis Grizzlies at Orlando Magic
700,2016-04-03,3:30 pm,Washington Wizards,109,Los Angeles Clippers,114,0,19060,regular_season,Washington Wizards at Los Angeles Clippers
701,2016-04-03,9:30 pm,Boston Celtics,107,Los Angeles Lakers,100,0,18997,regular_season,Boston Celtics at Los Angeles Lakers
696,2016-04-03,1:00 pm,New Orleans Pelicans,106,Brooklyn Nets,87,0,16329,regular_season,New Orleans Pelicans at Brooklyn Nets
703,2016-04-03,3:30 pm,Dallas Mavericks,88,Minnesota Timberwolves,78,0,16117,regular_season,Dallas Mavericks at Minnesota Timberwolves
698,2016-04-03,8:00 pm,Portland Trail Blazers,111,Golden State Warriors,136,0,19596,regular_season,Portland Trail Blazers at Golden State Warriors
699,2016-04-03,3:30 pm,Oklahoma City Thunder,110,Houston Rockets,118,0,18462,regular_season,Oklahoma City Thunder at Houston Rockets
697,2016-04-03,3:30 pm,Charlotte Hornets,103,Cleveland Cavaliers,112,0,20562,regular_season,Charlotte Hornets at Cleveland Cavaliers
707,2016-04-05,8:00 pm,Phoenix Suns,90,Atlanta Hawks,103,0,15176,regular_season,Phoenix Suns at Atlanta Hawks
708,2016-04-05,9:00 pm,Oklahoma City Thunder,124,Denver Nuggets,102,0,12611,regular_season,Oklahoma City Thunder at Denver Nuggets
709,2016-04-05,10:30 pm,Minnesota Timberwolves,124,Golden State Warriors,117,1,19596,regular_season,Minnesota Timberwolves at Golden State Warriors
711,2016-04-05,8:00 pm,Chicago Bulls,92,Memphis Grizzlies,108,0,17591,regular_season,Chicago Bulls at Memphis Grizzlies
712,2016-04-05,8:00 pm,Detroit Pistons,89,Miami Heat,107,0,19621,regular_season,Detroit Pistons at Miami Heat
713,2016-04-05,8:00 pm,Cleveland Cavaliers,109,Milwaukee Bucks,80,0,15061,regular_season,Cleveland Cavaliers at Milwaukee Bucks
714,2016-04-05,7:00 pm,New Orleans Pelicans,93,Philadelphia 76ers,107,0,10978,regular_season,New Orleans Pelicans at Philadelphia 76ers
715,2016-04-05,10:00 pm,Portland Trail Blazers,115,Sacramento Kings,107,0,17317,regular_season,Portland Trail Blazers at Sacramento Kings
716,2016-04-05,7:30 pm,Charlotte Hornets,90,Toronto Raptors,96,0,19800,regular_season,Charlotte Hornets at Toronto Raptors
717,2016-04-05,9:00 pm,San Antonio Spurs,88,Utah Jazz,86,0,19381,regular_season,San Antonio Spurs at Utah Jazz
710,2016-04-05,10:30 pm,Los Angeles Lakers,81,Los Angeles Clippers,103,0,19537,regular_season,Los Angeles Lakers at Los Angeles Clippers
720,2016-04-06,7:00 pm,Cleveland Cavaliers,109,Indiana Pacers,123,0,18165,regular_season,Cleveland Cavaliers at Indiana Pacers
719,2016-04-06,9:30 pm,Houston Rockets,86,Dallas Mavericks,88,0,20108,regular_season,Houston Rockets at Dallas Mavericks
721,2016-04-06,10:30 pm,Los Angeles Clippers,91,Los Angeles Lakers,81,0,18997,regular_season,Los Angeles Clippers at Los Angeles Lakers
722,2016-04-06,7:30 pm,Charlotte Hornets,111,New York Knicks,97,0,19812,regular_season,Charlotte Hornets at New York Knicks
723,2016-04-06,7:00 pm,Detroit Pistons,108,Orlando Magic,104,0,16553,regular_season,Detroit Pistons at Orlando Magic
724,2016-04-06,10:00 pm,Oklahoma City Thunder,115,Portland Trail Blazers,120,0,19393,regular_season,Oklahoma City Thunder at Portland Trail Blazers
725,2016-04-06,7:00 pm,Brooklyn Nets,103,Washington Wizards,121,0,16846,regular_season,Brooklyn Nets at Washington Wizards
718,2016-04-06,7:30 pm,New Orleans Pelicans,97,Boston Celtics,104,0,18624,regular_season,New Orleans Pelicans at Boston Celtics
726,2016-04-07,8:00 pm,Toronto Raptors,87,Atlanta Hawks,95,0,17864,regular_season,Toronto Raptors at Atlanta Hawks
727,2016-04-07,10:30 pm,San Antonio Spurs,101,Golden State Warriors,112,0,19596,regular_season,San Antonio Spurs at Golden State Warriors
728,2016-04-07,8:00 pm,Phoenix Suns,124,Houston Rockets,115,0,18227,regular_season,Phoenix Suns at Houston Rockets
729,2016-04-07,8:00 pm,Chicago Bulls,98,Miami Heat,106,0,19771,regular_season,Chicago Bulls at Miami Heat
730,2016-04-07,10:00 pm,Minnesota Timberwolves,105,Sacramento Kings,97,0,17317,regular_season,Minnesota Timberwolves at Sacramento Kings
740,2016-04-08,9:00 pm,Los Angeles Clippers,102,Utah Jazz,99,1,19911,regular_season,Los Angeles Clippers at Utah Jazz
738,2016-04-08,7:00 pm,New York Knicks,109,Philadelphia 76ers,102,0,16076,regular_season,New York Knicks at Philadelphia 76ers
737,2016-04-08,7:00 pm,Miami Heat,109,Orlando Magic,112,0,18152,regular_season,Miami Heat at Orlando Magic
736,2016-04-08,8:00 pm,Los Angeles Lakers,102,New Orleans Pelicans,110,0,18607,regular_season,Los Angeles Lakers at New Orleans Pelicans
739,2016-04-08,7:30 pm,Indiana Pacers,98,Toronto Raptors,111,0,19800,regular_season,Indiana Pacers at Toronto Raptors
734,2016-04-08,9:00 pm,San Antonio Spurs,98,Denver Nuggets,102,0,16347,regular_season,San Antonio Spurs at Denver Nuggets
733,2016-04-08,8:30 pm,Memphis Grizzlies,93,Dallas Mavericks,103,0,20211,regular_season,Memphis Grizzlies at Dallas Mavericks
732,2016-04-08,7:00 pm,Brooklyn Nets,99,Charlotte Hornets,113,0,18337,regular_season,Brooklyn Nets at Charlotte Hornets
731,2016-04-08,7:30 pm,Milwaukee Bucks,109,Boston Celtics,124,0,18624,regular_season,Milwaukee Bucks at Boston Celtics
735,2016-04-08,7:30 pm,Washington Wizards,99,Detroit Pistons,112,0,18207,regular_season,Washington Wizards at Detroit Pistons
741,2016-04-09,7:30 pm,Boston Celtics,107,Atlanta Hawks,118,0,19257,regular_season,Boston Celtics at Atlanta Hawks
742,2016-04-09,8:30 pm,Cleveland Cavaliers,102,Chicago Bulls,105,0,22186,regular_season,Cleveland Cavaliers at Chicago Bulls
743,2016-04-09,8:00 pm,Golden State Warriors,100,Memphis Grizzlies,99,0,18119,regular_season,Golden State Warriors at Memphis Grizzlies
744,2016-04-09,7:00 pm,Phoenix Suns,121,New Orleans Pelicans,100,0,16932,regular_season,Phoenix Suns at New Orleans Pelicans
745,2016-04-09,10:30 pm,Minnesota Timberwolves,106,Portland Trail Blazers,105,0,19733,regular_season,Minnesota Timberwolves at Portland Trail Blazers
746,2016-04-09,10:30 pm,Oklahoma City Thunder,112,Sacramento Kings,114,0,17317,regular_season,Oklahoma City Thunder at Sacramento Kings
755,2016-04-10,12:00 pm,Charlotte Hornets,98,Washington Wizards,113,0,19187,regular_season,Charlotte Hornets at Washington Wizards
754,2016-04-10,7:00 pm,Golden State Warriors,92,San Antonio Spurs,86,0,18658,regular_season,Golden State Warriors at San Antonio Spurs
753,2016-04-10,5:00 pm,Milwaukee Bucks,109,Philadelphia 76ers,108,1,16267,regular_season,Milwaukee Bucks at Philadelphia 76ers
752,2016-04-10,7:30 pm,Toronto Raptors,93,New York Knicks,89,0,19812,regular_season,Toronto Raptors at New York Knicks
748,2016-04-10,3:30 pm,Los Angeles Lakers,110,Houston Rockets,130,0,18442,regular_season,Los Angeles Lakers at Houston Rockets
750,2016-04-10,3:30 pm,Dallas Mavericks,91,Los Angeles Clippers,98,0,19170,regular_season,Dallas Mavericks at Los Angeles Clippers
749,2016-04-10,6:00 pm,Brooklyn Nets,105,Indiana Pacers,129,0,18165,regular_season,Brooklyn Nets at Indiana Pacers
747,2016-04-10,5:00 pm,Utah Jazz,100,Denver Nuggets,84,0,16172,regular_season,Utah Jazz at Denver Nuggets
751,2016-04-10,6:00 pm,Orlando Magic,96,Miami Heat,118,0,19913,regular_season,Orlando Magic at Miami Heat
763,2016-04-11,10:00 pm,Sacramento Kings,105,Phoenix Suns,101,0,17288,regular_season,Sacramento Kings at Phoenix Suns
764,2016-04-11,9:00 pm,Dallas Mavericks,101,Utah Jazz,92,0,19911,regular_season,Dallas Mavericks at Utah Jazz
761,2016-04-11,8:00 pm,Los Angeles Lakers,79,Oklahoma City Thunder,112,0,18203,regular_season,Los Angeles Lakers at Oklahoma City Thunder
762,2016-04-11,7:00 pm,Milwaukee Bucks,98,Orlando Magic,107,0,18374,regular_season,Milwaukee Bucks at Orlando Magic
759,2016-04-11,8:00 pm,Houston Rockets,129,Minnesota Timberwolves,105,0,14983,regular_season,Houston Rockets at Minnesota Timberwolves
760,2016-04-11,8:00 pm,Chicago Bulls,121,New Orleans Pelicans,116,0,16867,regular_season,Chicago Bulls at New Orleans Pelicans
756,2016-04-11,7:30 pm,Charlotte Hornets,114,Boston Celtics,100,0,18624,regular_season,Charlotte Hornets at Boston Celtics
757,2016-04-11,7:30 pm,Washington Wizards,120,Brooklyn Nets,111,0,14653,regular_season,Washington Wizards at Brooklyn Nets
758,2016-04-11,7:00 pm,Atlanta Hawks,94,Cleveland Cavaliers,109,0,20562,regular_season,Atlanta Hawks at Cleveland Cavaliers
766,2016-04-12,7:00 pm,New York Knicks,90,Indiana Pacers,102,0,17906,regular_season,New York Knicks at Indiana Pacers
